"","ibgeID","lat","lon"
"2918",3144607,-21.232744,-45.2352276
"2919",3144656,-15.3190697,-41.7535543
"2920",3144672,-18.4914334,-41.1050052
"2921",3144706,-19.766111,-43.036944
"2922",3144805,-19.9854089,-43.8470691
"2923",3144904,-18.4389859,-41.4973651
"2924",3145000,-19.1692213,-47.6717642
"2925",3145059,-15.8030559,-43.3011842
"2926",3145109,-21.1263862,-46.424537
"2927",3145208,-19.875834,-44.984166
"2928",3145307,-19.4730937,-42.537897
"2929",3145356,-17.4153913,-41.2190225
"2930",3145372,-16.0178,-42.4072
"2931",3145406,-21.8607194,-43.9370942
"2932",3145455,-17.3988426,-43.5715884
"2933",3145505,-22.067778,-45.263889
"2934",3145604,-20.6971953,-44.8273969
"2935",3145703,-21.3391156,-43.4577139
"2936",3145802,-19.73,-44.807222
"2937",3145851,-20.4303,-42.8056
"2938",3145877,-20.5061,-42.21
"2939",3145901,-20.5230256,-43.6917329
"2940",3146008,-22.283056,-46.369167
"2941",3146107,-20.3851692,-43.5036344
"2942",3146206,-18.0687218,-41.2710619
"2943",3146255,-16.3647,-42.515
"2944",3146305,-17.073889,-41.484444
"2945",3146404,-18.904167,-45.534722
"2946",3146503,-20.3672648,-45.6633353
"2947",3146552,-15.5311251,-43.0667102
"2948",3146602,-21.289441,-43.4175347
"2949",3146701,-19.4364967,-43.9331557
"2950",3146750,-16.7383864,-40.4216514
"2951",3146909,-19.4487105,-44.7479493
"2952",3147006,-17.2174056,-46.8707514
"2953",3147105,-19.8599637,-44.6075313
"2954",3147204,-21.547222,-45.7375
"2955",3147303,-22.5541683,-45.7800024
"2956",3147402,-19.2756823,-44.4034123
"2957",3147501,-19.3521707,-43.1374619
"2958",3147600,-22.3893803,-44.9666039
"2959",3147709,-20.650556,-44.495833
"2960",3147808,-22.209722,-44.234444
"2961",3147907,-20.719162,-46.6094507
"2962",3147956,-16.0806266,-44.0805727
"2963",3148004,-18.6041453,-46.5096698
"2964",3148103,-18.9408294,-46.9926624
"2965",3148202,-21.153333,-42.214444
"2966",3148301,-20.8737735,-42.9862733
"2967",3148400,-18.4268235,-42.8689535
"2968",3148509,-17.427778,-41
"2969",3148608,-18.5478786,-42.5608947
"2970",3148707,-16.005556,-41.28
"2971",3148756,-20.5203,-42.33
"2972",3148806,-20.5962822,-42.7179792
"2973",3148905,-20.258333,-45.208611
"2974",3149002,-20.8317801,-42.1554636
"2975",3149101,-22.2430775,-45.4659842
"2976",3149150,-15.605833,-44.391944
"2977",3149200,-19.2275,-47.461944
"2978",3149309,-19.617778,-44.043055
"2979",3149408,-21.7056637,-43.7492357
"2980",3149507,-21.8369971,-43.1207799
"2981",3149606,-19.6315163,-44.6597262
"2982",3149705,-19.953056,-45.084166
"2983",3149804,-19.3503361,-47.2938235
"2984",3149903,-21.0919737,-45.0903543
"2985",3149952,-19.1559319,-42.2412259
"2986",3150000,-18.3563609,-41.5981451
"2987",3150109,-21.5074738,-43.320587
"2988",3150158,-19.7601211,-42.0767321
"2989",3150208,-20.2452955,-42.7343995
"2990",3150307,-21.4679371,-44.1939394
"2991",3150406,-20.471111,-44.226945
"2992",3150505,-20.4827995,-45.7985894
"2993",3150539,-19.7284768,-42.4098217
"2994",3150570,-16.0572809,-45.1466972
"2995",3150604,-20.5091579,-44.4754464
"2996",3150703,-19.9090891,-48.701683
"2997",3150802,-20.685,-43.3
"2998",3150901,-22.5280226,-45.4961066
"2999",3151008,-22.4029372,-45.5338952
"3000",3151107,-21.656903,-42.345955
"3001",3151206,-17.3493765,-44.9507904
"3002",3151305,-21.276945,-43.025834
"3003",3151404,-19.682223,-44.890555
"3004",3151503,-20.4675258,-45.9576125
"3005",3151602,-20.1368583,-48.7066819
"3006",3151701,-21.780834,-45.965
"3007",3151800,-21.7900318,-46.5647928
"3008",3151909,-19.6192747,-41.6365314
"3009",3152006,-19.218611,-45.002778
"3010",3152105,-20.4164353,-42.90878
"3011",3152131,-16.6328913,-45.0637456
"3012",3152170,-16.7527503,-41.5039586
"3013",3152204,-15.7420889,-43.0286046
"3014",3152303,-20.672778,-43.084444
"3015",3152402,-17.8074949,-41.7892455
"3016",3152501,-22.2343858,-45.9327241
"3017",3152600,-22.193889,-44.972778
"3018",3152709,-21.0572943,-44.0788784
"3019",3152808,-19.307222,-48.923889
"3020",3152907,-20.744722,-46.861111
"3021",3153004,-19.7530422,-46.3824103
"3022",3153103,-20.7685467,-43.1877237
"3023",3153202,-18.6388028,-44.0604419
"3024",3153301,-18.614167,-43.561667
"3025",3153400,-18.415,-46.419723
"3026",3153509,-20.423611,-41.966111
"3027",3153608,-19.4825,-44.155556
"3028",3153707,-19.2730674,-45.5570007
"3029",3153806,-20.739722,-43.884444
"3030",3153905,-19.967223,-43.804167
"3031",3154002,-20.102222,-42.451944
"3032",3154101,-21.5248205,-42.4689256
"3033",3154150,-20.2453,-41.9833
"3034",3154200,-20.921945,-44.237777
"3035",3154309,-19.3254413,-41.2554622
"3036",3154408,-21.063056,-43.762778
"3037",3154457,-16.2212448,-45.9997305
"3038",3154507,-16.006667,-43.049166
"3039",3154606,-19.7672898,-44.0875436
"3040",3154705,-21.1881942,-45.0627632
"3041",3154804,-20.0875,-43.789166
"3042",3154903,-20.225834,-42.651389
"3043",3155009,-20.2447972,-42.8970432
"3044",3155108,-16.608385,-40.5715827
"3045",3155207,-20.8571756,-43.4729342
"3046",3155306,-20.256,-44.3285833018497
"3047",3155405,-21.4753189,-43.1250813
"3048",3155504,-19.196447,-46.2410263
"3049",3155603,-15.6155637,-42.5461866
"3050",3155702,-19.928889,-43.173889
"3051",3155801,-21.275,-43.178889
"3052",3155900,-22.089444,-43.8275
"3053",3156007,-22.5801717,-45.7725705
"3054",3156106,-21.0250052,-44.3186566
"3055",3156205,-21.6295358,-43.0195125
"3056",3156304,-21.200278,-42.865
"3057",3156403,-18.8823522,-47.5854354
"3058",3156452,-20.9786,-42.5119
"3059",3156502,-16.4067495,-42.2623615
"3060",3156601,-16.4415,-40.517375
"3061",3156700,-19.8900372,-43.8107916
"3062",3156809,-18.6656839,-43.0830439
"3063",3156908,-19.8652854,-47.4402746
"3064",3157005,-16.1699073,-42.2910368
"3065",3157104,-15.9984236,-39.9487981
"3066",3157203,-19.959444,-43.415278
"3067",3157252,-19.978334,-42.140555
"3068",3157278,-21.9578146,-43.7024953
"3069",3157302,-21.245833,-43.559444
"3070",3157336,-21.1205363,-44.227261
"3071",3157377,-16.0972405,-41.7474332
"3072",3157401,-20.2355745,-42.8142315
"3073",3157500,-18.8291073,-42.4442288
"3074",3157609,-16.689174,-45.4139828
"3075",3157658,-16.938913,-40.6825061
"3076",3157708,-19.308611,-47.525
"3077",3157807,-19.7702097,-43.8505291
"3078",3157906,-20.3817696,-42.2522123
"3079",3158003,-19.4483453,-43.1167817
"3080",3158102,-16.2493553,-40.1484503
"3081",3158201,-18.1894783,-42.4188445
"3082",3158300,-21.2491719,-45.5068185
"3083",3158409,-21.2871462,-42.5569749
"3084",3158508,-19.0075,-44.040833
"3085",3158607,-21.95,-43.166667
"3086",3158706,-21.601389,-44.104167
"3087",3158805,-20.9023708,-45.1274193
"3088",3158904,-20.1075,-41.925556
"3089",3158953,-19.3652914,-42.5494833
"3090",3159001,-19.168611,-43.714444
"3091",3159100,-20.7875735,-43.6910376
"3092",3159209,-22.028889,-46.336944
"3093",3159308,-22.149166,-44.094444
"3094",3159357,-19.8745404,-42.1325122
"3095",3159407,-21.5625,-43.914722
"3096",3159506,-19.3576722,-41.3801488
"3097",3159605,-22.2486968,-45.7064507
"3098",3159704,-19.5271986,-45.9659869
"3099",3159803,-18.8465718,-50.1292823
"3100",3159902,-20.9413389,-44.9187397
"3101",3160009,-21.7579052,-42.815566
"3102",3160108,-20.314444,-42.608611
"3103",3160207,-18.4656416,-43.305993
"3104",3160306,-16.533611,-40.176111
"3105",3160405,-20.086944,-45.290555
"3106",3160454,-15.3426419,-42.6223938
"3107",3160504,-19.2280364,-43.2532149
"3108",3160603,-18.2965683,-44.2214292
"3109",3160702,-21.455867,-43.5522107
"3110",3160801,-21.5816076,-45.0759227
"3111",3160900,-20.625,-43.948889
"3112",3160959,-19.5281943,-42.0132239
"3113",3161007,-19.8671078,-42.9658318
"3114",3161056,-18.5906,-41.4861
"3115",3161106,-15.948889,-44.864444
"3116",3161205,-20.7082887,-44.9831503
"3117",3161304,-19.863056,-49.773889
"3118",3161403,-20.790069,-42.2679636
"3119",3161502,-20.9222094,-42.8343409
"3120",3161601,-18.8449508,-42.2886336
"3121",3161650,-18.9167012,-41.3613816
"3122",3161700,-18.3420302,-45.834112
"3123",3161809,-19.982778,-44.859167
"3124",3161908,-19.8252042,-43.362126
"3125",3162005,-21.8905238,-45.5935943
"3126",3162104,-19.3168844,-46.0476596
"3127",3162203,-20.6413912,-46.5052866
"3128",3162252,-16.851502,-44.3460615
"3129",3162302,-21.930278,-45.928889
"3130",3162401,-15.9283299,-44.0078035
"3131",3162450,-14.8808771,-44.0829518
"3132",3162500,-21.1335755,-44.2588086
"3133",3162559,-20.3938555,-42.1499705
"3134",3162575,-18.7229295,-41.1615277
"3135",3162609,-19.3408518,-42.1550657
"3136",3162658,-16.5374481,-44.5309375
"3137",3162708,-15.3171214,-42.01678
"3138",3162807,-18.548023,-42.7652888
"3139",3162906,-21.5359158,-43.0151428
"3140",3162922,-20.0489052,-44.2731691
"3141",3162948,-20.7180697,-46.3125073
"3142",3162955,-19.6988548,-43.9583194
"3143",3163003,-18.324167,-42.143333
"3144",3163102,-19.7087286,-44.5577812
"3145",3163201,-22.330449,-45.5284585
"3146",3163300,-18.4794444,-41.3885671
"3147",3163409,-19.925098,-42.7083162
"3148",3163508,-18.2773091,-42.6714372
"3149",3163607,-20.003958,-41.7458061
"3150",3163706,-22.116389,-45.054167
"3151",3163805,-20.7065375,-42.7195395
"3152",3163904,-21.1316402,-46.6175338
"3153",3164001,-20.1706687,-42.522901
"3154",3164100,-18.365556,-42.602778
"3155",3164209,-16.3687716,-45.0678597
"3156",3164308,-20.245277,-46.365833
"3157",3164407,-22.159167,-45.754167
"3158",3164431,-21.0716128,-42.6371378
"3159",3164472,-19.4972592,-41.983428
"3160",3164506,-18.083611,-42.571389
"3161",3164605,-20.274723,-45.003611
"3162",3164704,-20.9124331,-46.9823296
"3163",3164803,-19.2923414,-43.1758535
"3164",3164902,-22.2174751,-44.9783312
"3165",3165008,-20.913056,-44.509167
"3166",3165107,-20.784444,-47.098055
"3167",3165206,-21.7218272,-44.9849435
"3168",3165305,-21.703333,-44.443889
"3169",3165404,-22.7480012,-45.7427651
"3170",3165503,-18.781716,-42.3652762
"3171",3165537,-20.0353,-44.1453
"3172",3165552,-17.6001378,-42.1620269
"3173",3165560,-20.1015407,-42.8408301
"3174",3165578,-22.5654695,-46.1776916739495
"3175",3165602,-21.8013453,-42.945154
"3176",3165701,-20.9169703,-43.1001236
"3177",3165800,-22.1641985,-46.1785855
"3178",3165909,-17.9496602,-43.2257678
"3179",3166006,-20.793889,-43.344166
"3180",3166105,-18.8905778,-43.0844887
"3181",3166204,-21.028056,-43.582778
"3182",3166303,-20.4738307,-42.4821683
"3183",3166402,-21.9096949,-44.5216061
"3184",3166501,-18.3622042,-43.1702095
"3185",3166600,-19.4404288,-45.7931291
"3186",3166709,-17.7851517,-40.2460739
"3187",3166808,-19.1101839,-46.6809858
"3188",3166907,-21.548333,-46.039722
"3189",3166956,-15.810935,-42.871182
"3190",3167004,-21.890277,-44.509444
"3191",3167103,-18.604444,-43.379445
"3192",3167202,-19.466111,-44.246944
"3193",3167301,-21.158611,-43.215556
"3194",3167400,-22.029723,-45.835277
"3195",3167509,-21.963611,-43.311667
"3196",3167608,-20.1233838,-42.0024294
"3197",3167707,-19.2345745,-42.0978033
"3198",3167806,-22.0603078,-45.0448055
"3199",3167905,-21.3592212,-43.2479134
"3200",3168002,-15.8080842,-42.2270207
"3201",3168051,-19.7579487,-41.6163937
"3202",3168101,-19.9225,-46.823056
"3203",3168200,-19.8882788,-46.0202739
"3204",3168309,-19.669445,-43.687777
"3205",3168408,-19.2818607,-42.0070412
"3206",3168507,-20.6517875,-42.8563275
"3207",3168606,-17.8579267,-41.5081533
"3208",3168705,-19.5771395,-42.6436108
"3209",3168804,-21.1104688,-44.1742937
"3210",3168903,-19.003889,-45.963611
"3211",3169000,-21.1738872,-43.0207206
"3212",3169059,-22.3710937,-46.0966397
"3213",3169109,-22.7433969,-46.3735044
"3214",3169208,-20.910556,-42.026389
"3215",3169307,-21.695625,-45.2543675
"3216",3169356,-18.204795,-45.247289
"3217",3169406,-21.3686224,-45.5122937
"3218",3169505,-18.976946,-41.645851
"3219",3169604,-18.5932122,-48.6999014
"3220",3169703,-17.286102,-42.7312574
"3221",3169802,-21.875556,-45.786944
"3222",3169901,-21.12,-42.942777
"3223",3170008,-16.2925001,-44.7823835
"3224",3170057,-19.6344637,-42.1073048
"3225",3170107,-19.750833,-47.936666
"3226",3170206,-18.9188041,-48.2767837
"3227",3170305,-17.2548062,-40.5708064
"3228",3170404,-16.3628767,-46.892413
"3229",3170438,-19.5306,-50.335
"3230",3170479,-16.0628,-46.2556
"3231",3170503,-20.350833,-42.739444
"3232",3170529,-16.1266994,-45.7393046
"3233",3170578,-19.6070413,-42.2997922
"3234",3170602,-20.3282116,-46.3668419
"3235",3170651,-15.4027415,-42.311441
"3236",3170701,-21.5565914,-45.4340674
"3237",3170750,-18.3791473,-46.030627
"3238",3170800,-17.5983328,-44.7317086
"3239",3170909,-15.701667,-44.027223
"3240",3171006,-17.9896107,-46.9003899
"3241",3171030,-15.5926259,-43.6084698
"3242",3171071,-17.3945837,-42.7383934
"3243",3171105,-19.6680818,-48.308771
"3244",3171154,-20.0291995,-42.259458834375
"3245",3171204,-19.6940958,-43.9186521
"3246",3171303,-20.7538586,-42.8815888
"3247",3171402,-20.8651165,-42.2448518
"3248",3171501,-18.5760459,-41.9155448
"3249",3171600,-16.8071554,-42.3376458
"3250",3171709,-22.333333,-45.091666
"3251",3171808,-18.8226124,-42.7053967
"3252",3171907,-18.4759665,-42.308628
"3253",3172004,-21.01,-42.840833
"3254",3172103,-21.770834,-42.539166
"3255",3172202,-22.5342367,-45.3614735
"3256",2100055,-4.9514278,-47.4844564
"3257",2100105,-4.1326105,-43.3230026
"3258",2100154,-2.8402004,-42.1181949
"3259",2100204,-2.4038956,-44.4154241
"3260",2100303,-4.6291957,-43.4708622
"3261",2100402,-4.1643006,-45.4674574
"3262",2100436,-4.2055693,-44.4525287
"3263",2100477,-3.6698186,-45.8462153
"3264",2100501,-9.112506,-45.9310154
"3265",2100550,-1.6762114,-46.0109669
"3266",2100600,-5.56913,-46.747284
"3267",2100709,-3.26441,-44.6179916
"3268",2100808,-3.6751298,-43.1046001
"3269",2100832,-1.5279295,-45.082278
"3270",2100873,-2.9508403,-45.6651986
"3271",2100907,-2.890914,-41.904993
"3272",2100956,-4.8858769,-46.0102484
"3273",2101004,-3.4547602,-44.7772723
"3274",2101103,-2.8379465,-44.0561053
"3275",2101202,-4.2318132,-44.781167
"3276",2101251,-2.9775747,-44.3155943
"3277",2101301,-1.728894,-45.1417148
"3278",2101350,-2.7082587,-44.7381309
"3279",2101400,-7.53214,-46.037163
"3280",2101509,-6.7542591,-43.0263477
"3281",2101608,-5.496823,-45.248496
"3282",2101707,-2.7541271,-42.8259693
"3283",2101731,-3.1604031,-43.5085052
"3284",2101772,-3.7416367,-45.2514192
"3285",2101806,-7.2173453,-44.5523331
"3286",2101905,-2.4495376,-44.7884889
"3287",2101939,-4.6315929,-44.7617508
"3288",2101970,-1.7981168,-46.3071882
"3289",2102002,-3.54129,-45.606004
"3290",2102036,-4.4878075,-46.8526639
"3291",2102077,-4.3728019,-45.0366054
"3292",2102101,-3.6804397,-42.7529313
"3293",2102150,-4.3316785,-45.5833334
"3294",2102200,-3.9430944,-42.9244281
"3295",2102309,-5.8391884,-43.8367876
"3296",2102325,-4.3227472,-46.4516989
"3297",2102358,-5.5897455,-47.0148915
"3298",2102374,-2.9290492,-44.0573223
"3299",2102408,-2.8778715,-44.6746871
"3300",2102507,-3.3213076,-45.0118757
"3301",2102556,-6.1729113,-47.3640512
"3302",2102606,-1.4531117,-45.7273136
"3303",2102705,-3.6355005,-44.3778738
"3304",2102754,-4.7304006,-44.3249063
"3305",2102804,-7.3313437,-47.4738762
"3306",2102903,-1.2016638,-46.0205618
"3307",2103000,-4.8654201,-43.353664
"3308",2103109,-2.000269,-44.528114
"3309",2103125,-2.1967253,-44.8290757
"3310",2103158,-2.4511749,-46.039127
"3311",2103174,-2.1361032,-46.1248528
"3312",2103208,-3.7416803,-43.3548006
"3313",2103257,-5.174655,-47.7833531
"3314",2103307,-4.455623,-43.892354
"3315",2103406,-4.2535154,-43.0149321
"3316",2103505,-6.0332631,-44.2528542
"3317",2103554,-3.8410056,-44.8930565
"3318",2103604,-4.1282283,-44.1360269
"3319",2103703,-1.824255,-44.872996
"3320",2103752,-5.5265775,-47.3942217
"3321",2103802,-5.0389999,-44.4377854
"3322",2103901,-4.1542795,-42.946096
"3323",2104008,-4.8751875,-44.8801032
"3324",2104057,-6.5583016,-47.4432212
"3325",2104073,-6.965082,-46.678577
"3326",2104081,-6.1512461,-44.9022436
"3327",2104099,-6.4437601,-46.1905789
"3328",2104107,-6.9643779,-46.1703933
"3329",2104206,-5.7331469,-44.154276
"3330",2104305,-1.4147105,-45.7713182
"3331",2104404,-5.1532875,-44.2997071
"3332",2104503,-5.023562,-44.2709924
"3333",2104552,-5.7456705,-47.363091
"3334",2104602,-5.3200262,-44.2440583
"3335",2104628,-5.470776,-44.0720572
"3336",2104651,-3.4285914,-45.6714297
"3337",2104677,-2.1303959,-45.8900498
"3338",2104701,-5.405468,-44.335816
"3339",2104800,-5.8154034,-46.1361454
"3340",2104909,-2.127551,-44.60199
"3341",2105005,-2.598282,-43.464877
"3342",2105104,-2.772065,-44.050061
"3343",2105153,-3.6397814,-45.1872837
"3344",2105203,-4.6621855,-44.8546609
"3345",2105302,-5.5269279,-47.478115
"3346",2105351,-5.1421474,-45.7878573
"3347",2105401,-3.3973569,-44.3560724
"3348",2105427,-4.452925,-47.5253727
"3349",2105450,-5.8195391,-44.223188
"3350",2105476,-5.3679814,-45.6348267
"3351",2105500,-5.44363,-47.406388
"3352",2105609,-4.9860047,-44.696953
"3353",2105658,-1.8799132,-46.0726685
"3354",2105708,-4.5627272,-45.1298628
"3355",2105807,-4.6070838,-45.0530093
"3356",2105906,-4.042525,-44.9364782
"3357",2105922,-6.04865,-43.5273907
"3358",2105948,-4.6119168,-44.9800419
"3359",2105963,-4.9894255,-45.3815083
"3360",2105989,-6.1898777,-47.0325965
"3361",2106003,-4.5179809,-44.4671291
"3362",2106102,-7.08562,-45.1397421
"3363",2106201,-1.3284412,-45.8975062
"3364",2106300,-3.392319,-42.211743
"3365",2106326,-2.049177,-45.958734
"3366",2106359,-4.6213998,-45.4539567
"3367",2106375,-2.2429316,-45.8588977
"3368",2106409,-3.6210147,-43.1156951
"3369",2106508,-3.102212,-45.032208
"3370",2106607,-5.5210672,-43.2041534
"3371",2106631,-3.6268881,-44.5547543
"3372",2106672,-3.5815605,-42.6080355
"3373",2106706,-6.3703992,-44.3621057
"3374",2106755,-3.5653459,-44.5809128
"3375",2106805,-2.0664539,-44.7837348
"3376",2106904,-3.4842036,-45.2515472
"3377",2107001,-5.8316731,-47.0658003
"3378",2107100,-2.8652201,-44.0390477
"3379",2107209,-3.467884,-43.91342
"3380",2107258,-7.1196897,-46.2610972
"3381",2107308,-6.7357067,-44.046151
"3382",2107357,-2.8043732,-45.7013215
"3383",2107407,-4.140311,-45.1184685
"3384",2107456,-2.9960265,-44.9946822
"3385",2107506,-2.5210576,-44.1063031
"3386",2107605,-2.6474166,-44.8983779
"3387",2107704,-6.4316929,-43.9877038
"3388",2107803,-5.6823685,-43.0895346
"3389",2107902,-6.177451,-43.775511
"3390",2108009,-6.6013999,-44.0878124
"3391",2108058,-2.7227359,-42.5397648
"3392",2108108,-4.4491095,-45.2420345
"3393",2108207,-4.5687989,-44.6003029
"3394",2108256,-2.972719,-45.349316
"3395",2108306,-3.2881215,-45.1742086
"3396",2108405,-2.5768477,-44.8556207
"3397",2108454,-4.3723643,-44.3317455
"3398",2108504,-3.6124457,-45.3404235
"3399",2108603,-2.5270459,-45.0866463
"3400",2108702,-3.8911223,-45.1710284
"3401",2108801,-3.7270563,-44.2267429
"3402",2108900,-4.751125,-44.9430514
"3403",2109007,-6.34149,-47.396188
"3404",2109056,-1.8597328,-44.5854991
"3405",2109106,-5.289801,-44.49498
"3406",2109205,-2.9262742,-44.0653783
"3407",2109239,-2.3764612,-45.8207313
"3408",2109270,-2.5907563,-45.3623652
"3409",2109304,-3.4065166,-44.0270508
"3410",2109403,-2.5076725,-43.4385918
"3411",2109452,-2.4459454,-44.1193757
"3412",2109502,-7.3642557,-46.6226095
"3413",2109551,-5.930666,-47.388777
"3414",2109601,-2.9405903,-44.2491088
"3415",2109700,-7.134473,-45.351506
"3416",2109759,-5.498196,-44.558146
"3417",2109809,-2.234387,-45.3002279
"3418",2109908,-3.6647821,-45.3826869
"3419",2110005,-3.9633675,-45.6637956
"3420",2110039,-2.5440662,-45.775757
"3421",2110104,-3.4967557,-42.563878
"3422",2110203,-3.1411146,-44.3270285
"3423",2110237,-3.1156576,-42.4123538
"3424",2110278,-2.4987599,-43.253274
"3425",2110302,-4.866134,-44.365278
"3426",2110401,-3.3306675,-43.5264074
"3427",2110500,-2.6999089,-44.8331254
"3428",2110609,-3.3650267,-42.4224814
"3429",2110658,-6.810868,-44.6445713
"3430",2110708,-5.5799743,-44.3841617
"3431",2110807,-7.0834586,-44.8139329
"3432",2110856,-5.124869,-47.3871865
"3433",2110906,-6.249397,-42.8581192
"3434",2111003,-2.9582059,-44.7984816
"3435",2111029,-3.5556764,-46.2569799
"3436",2111052,-6.4637943,-47.0567941
"3437",2111078,-5.1122323,-43.8109269
"3438",2111102,-6.4934,-43.703623
"3439",2111201,-2.5609115,-44.0559509
"3440",2111250,-5.0530693,-44.5843209
"3441",2111300,-2.5634605,-44.2448718
"3442",2111409,-4.3727458,-44.6690368
"3443",2111508,-4.0289169,-44.4667342
"3444",2111532,-5.083403,-48.4299175
"3445",2111573,-6.823889,-46.531864
"3446",2111607,-7.023608,-45.4769436
"3447",2111631,-5.1042784,-45.0847117
"3448",2111672,-5.0188478,-44.9925058
"3449",2111706,-2.8927449,-44.8803633
"3450",2111722,-3.847807,-45.2563709
"3451",2111748,-5.2597445,-44.0542395
"3452",2111763,-5.4444319,-47.2921001
"3453",2111789,-1.8535718,-45.1158856
"3454",2111805,-5.881254,-46.7017184
"3455",2111904,-6.478392,-44.191889
"3456",2111953,-6.4136163,-43.5453433
"3457",2112001,-8.4729347,-45.7461798
"3458",2112100,-4.2551056,-43.9386212
"3459",2112209,-5.1023325,-42.8449518
"3460",2112233,-4.5694816,-44.6144214
"3461",2112274,-3.6734127,-45.6357014
"3462",2112308,-5.2630885,-44.6448502
"3463",2112407,-1.6710652,-45.3684095
"3464",2112456,-2.2226922,-45.3061308
"3465",2112506,-2.761413,-42.275531
"3466",2112605,-3.2036233,-43.3929106
"3467",2112704,-3.5443611,-43.9149128
"3468",2112803,-3.2099341,-45.0002456
"3469",2112852,-5.1879409,-48.1377908
"3470",2112902,-3.4606064,-44.8719539
"3471",2113009,-4.2885303,-45.2417582
"3472",2114007,-3.270145,-45.655344
"3473",2400109,-6.4364689,-36.6394777
"3474",2400208,-5.5836157,-36.9139541
"3475",2400307,-5.4745,-36.5762507132794
"3476",2400406,-6.2063221,-38.2912678
"3477",2400505,-6.414779,-38.0135516
"3478",2400604,-6.1544208,-37.7649018
"3479",2400703,-5.290868,-36.7616726
"3480",2400802,-5.6666344,-36.6009064
"3481",2400901,-6.2155812,-37.8890129
"3482",2401008,-5.6631109,-37.796927
"3483",2401107,-4.9506652,-37.1263312
"3484",2401206,-6.1969216,-35.1642968
"3485",2401305,-5.862063,-37.3134908
"3486",2401404,-6.3691885,-35.0063741
"3487",2401453,-5.0775002,-37.61752
"3488",2401503,-5.9514918,-35.9260284
"3489",2401602,-5.6926846,-35.8207423
"3490",2401651,-5.9866104,-36.4134824
"3491",2401701,-5.9887544,-35.5821149
"3492",2401800,-6.1957907,-35.3583019
"3493",2401859,-5.0645017,-36.0561226
"3494",2401909,-5.757968,-36.00089
"3495",2402006,-6.4594544,-37.0971911
"3496",2402105,-6.2420373,-36.1830606
"3497",2402204,-6.3751942,-35.137463
"3498",2402303,-5.7889323,-37.5548751
"3499",2402402,-6.5560588,-36.5930811
"3500",2402501,-5.3383681,-36.8335566
"3501",2402600,-5.633588,-35.4248407
"3502",2402709,-6.0412685,-36.3464694
"3503",2402808,-6.3853153,-36.2151622
"3504",2402907,-6.2607103,-38.4424915
"3505",2403004,-6.4113343,-36.7872964
"3506",2403103,-6.2626676,-36.5173039
"3507",2403202,-6.0948339,-38.3748
"3508",2403251,-5.9153334,-35.2679913
"3509",2403301,-6.1107477,-38.3050953
"3510",2403400,-6.89071355,-36.6644721998253
"3511",2403509,-6.3317917,-35.3096508
"3512",2403608,-5.7092903,-35.3058914
"3513",2403707,-5.5979694,-37.6961704
"3514",2403756,-5.6972558,-36.5316864
"3515",2403806,-6.1268685,-36.8183238
"3516",2403905,-6.0873602,-38.1229256
"3517",2404002,-6.1585113,-37.8408614
"3518",2404101,-5.0923928,-36.2744827
"3519",2404200,-6.2663538,-35.2092447
"3520",2404309,-5.4576782,-37.5209263
"3521",2404408,-4.9843455,-37.1511253
"3522",2404507,-5.1075294,-36.3196635
"3523",2404606,-5.8227944,-35.551993
"3524",2404705,-5.5090713,-36.8594421
"3525",2404804,-6.8152805,-37.1984637
"3526",2404853,-5.6374673,-36.8713272
"3527",2404903,-5.8413626,-37.9913221
"3528",2405009,-6.4290483,-36.2035537
"3529",2405108,-5.3556267,-36.1279455
"3530",2405207,-6.0170137,-37.406913
"3531",2405306,-6.158053,-35.602085
"3532",2405405,-6.4634348,-35.9456879
"3533",2405504,-5.6520662,-35.9699312
"3534",2405603,-6.3796347,-37.3495566
"3535",2405702,-6.59043,-36.7736039
"3536",2405801,-5.5349637,-35.8150811
"3537",2405900,-6.2754366,-37.7951805
"3538",2406007,-6.3188,-38.2853568
"3539",2406106,-6.0343518,-37.0186249
"3540",2406155,-6.2707116,-35.3279507
"3541",2406205,-6.394926,-35.594904
"3542",2406304,-6.1527678,-35.4368516
"3543",2406403,-6.003043,-35.8710877
"3544",2406502,-6.0948803,-36.4704991
"3545",2406601,-6.122954,-35.472394
"3546",2406700,-5.7014079,-36.246219
"3547",2406809,-6.1497352,-36.1166085
"3548",2406908,-6.1172522,-37.8134573
"3549",2407005,-6.4141793,-38.3872939
"3550",2407104,-5.8561372,-35.3523774
"3551",2407203,-5.1133665,-36.6349957
"3552",2407252,-6.4063378,-38.3226605
"3553",2407302,-6.2938597,-38.1622228
"3554",2407401,-6.0892841,-37.9114676
"3555",2407500,-5.5175989,-35.2585401
"3556",2407609,-6.08401305,-37.5167829620915
"3557",2407708,-6.4866542,-35.2853577
"3558",2407807,-6.069901,-35.333635
"3559",2407906,-6.43975,-35.7851631
"3560",2408003,-5.1904332,-37.3443872
"3561",2408102,-5.805398,-35.2080905
"3562",2408201,-6.0902674,-35.2085026
"3563",2408300,-6.482111,-35.4332326
"3564",2408409,-5.9565525,-37.7056145
"3565",2408508,-6.703294,-36.9429599
"3566",2408607,-6.4836791,-38.3117943
"3567",2408706,-5.7760443,-37.1012637
"3568",2408805,-5.22597,-35.8403865
"3569",2408904,-6.691369,-36.6584475
"3570",2408953,-5.2748534,-35.3825802
